Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"ٹو (نر گھوڑا)","کئی رانی (گھوڑی)",1,"62","57:67"
"ٹو (نر گھوڑا)","کالا بدل (ریچھ)",8,"5 6 14 15 19 34 57","3:7 5:7 19:9 19:10 19:12 19:19 30:39 57:58"
"ٹو (نر گھوڑا)","کرملی",6,"2 3 4 5 19","3:1 3:2 3:3 5:3 5:5 19:19"
"ٹو (نر گھوڑا)","کرنل صاحب",3,"2 18 19","3:1 19:18 19:19"
"ٹو (نر گھوڑا)","کماں",1,"59","57:61"
"ٹو (نر گھوڑا)","گازی",2,"56 57","57:56 57:58"
"ٹو (نر گھوڑا)","گاما",2,"19 25","19:20 30:20"
"ٹو (نر گھوڑا)","گاموں مراثی",8,"2 3 4 5 18 30","3:1 3:2 3:3 5:3 5:4 5:5 19:18 30:31"
"ٹو (نر گھوڑا)","گاگو",3,"55 56 57","57:54 57:56 57:57"
"ٹو (نر گھوڑا)","گلو (مراثی کا منڈا)",1,"32","30:34"
"ٹو (نر گھوڑا)","گومی",1,"54","57:52"
"ٹو (نر گھوڑا)","گھینا",1,"58","57:60"
"ٹھمکی","پھلا",1,"5","7:3"
"ٹھمکی","چوہدری جلال",2,"15 16","10:20 12:20"
"ٹھمکی","کالا بدل (ریچھ)",9,"7 8 9 10 11 12","7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12"
"ٹھمکی","کرملی",7,"4 5 6 14 15","7:1 7:2 7:3 7:5 9:19 10:19 12:19"
"ٹھمکی","کرنل صاحب",5,"4 13 14 15","7:1 8:18 9:18 10:18 12:18"
"ٹھمکی","گاما",2,"15 16","10:20 12:20"
"ٹھمکی","گاموں مراثی",9,"4 5 6 13 14 15","7:1 7:2 7:3 7:4 7:5 8:18 9:18 10:18 12:18"
"پھتی","پھمن",2,"79","76:82 77:82"
"پھتی","پھمن کی نانی",2,"78 79","76:81 77:81"
"پھتی","چدی",1,"73","76:71"
"پھتی","چوہدری تغیرے",3,"73 78","76:70 76:80 77:80"
"پھتی","کئی رانی (گھوڑی)",1,"71","76:67"
"پھتی","کالا بدل (ریچھ)",2,"79","76:82 77:82"
"پھتی","کماں",2,"76 77","76:77 77:77"
"پھتی","گلو (مراثی کا منڈا)",2,"73 74","76:70 76:72"
"پھتی","گھینا",1,"73","76:71"
"پھلا","چاچا حنفیا",2,"40 53","41:40 54:53"
"پھلا","چدی",4,"57 58 59","54:60 56:60 58:60 59:60"
"پھلا","چوہدری جلال",2,"36 37","41:31 41:33"
"پھلا","کئی رانی (گھوڑی)",2,"62 63","58:67 59:67"
"پھلا","کالا بدل (ریچھ)",6,"5 40 56 57 58","3:7 41:39 54:58 56:58 58:58 59:58"
"پھلا","کرملی",3,"2 3","3:1 3:2 3:3"
"پھلا","کرنل صاحب",1,"2","3:1"
"پھلا","کماں",4,"57 58 59 60","54:61 56:61 58:61 59:61"
"پھلا","گازی",5,"55 56 57 58","54:56 56:56 58:56 58:58 59:58"
"پھلا","گاموں مراثی",7,"2 3 36 37 38","3:1 3:2 3:3 41:31 41:33 41:34 41:35"
"پھلا","گاگو",9,"41 54 55 56 57 58 59","41:41 54:54 56:54 56:56 58:56 58:57 58:58 59:58 59:59"
"پھلا","گلو (مراثی کا منڈا)",2,"37 38","41:34 41:35"
"پھلا","گومی",1,"53","54:52"
"پھلا","گھینا",4,"57 58 59","54:60 56:60 58:60 59:60"
"پھمن","پھمن کی نانی",15,"81 82 83 84 85 86 87 88 102 103 107","82:81 82:82 84:82 84:83 84:84 85:84 85:85 87:85 87:86 87:88 88:88 101:104 102:104 110:104 110:105"
"پھمن","چوہدری تغیرے",7,"81 88 89 90 97","82:80 84:93 85:93 87:93 88:93 101:93 101:94"
"پھمن","کالا بدل (ریچھ)",6,"82 83 87 88 89","82:82 84:82 84:90 85:90 87:90 88:90"
"پھمن","کرنل صاحب",5,"86 87 88 89","82:90 84:90 85:90 87:90 88:90"
"پھمن","کماں",3,"79 80","82:77 82:78 82:79"
"پھمن","گلو (مراثی کا منڈا)",1,"77","82:72"
"پھمن کی نانی","چدی",1,"76","81:71"
"پھمن کی نانی","چوہدری تغیرے",7,"80 88 89 90 99","81:80 83:93 84:93 85:93 86:93 88:93 104:94"
"پھمن کی نانی","کالا بدل (ریچھ)",8,"81 82 86 87 88 89","81:82 82:82 83:82 83:90 84:90 85:90 86:90 88:90"
"پھمن کی نانی","کرنل صاحب",7,"85 86 87 88 89","81:90 82:90 83:90 84:90 85:90 86:90 88:90"
"پھمن کی نانی","کماں",3,"79 80","81:77 81:78 81:79"
"پھمن کی نانی","گلو (مراثی کا منڈا)",1,"76","81:72"
"پھمن کی نانی","گھینا",1,"76","81:71"
"چاچا حنفیا","چدی",1,"56","53:60"
"چاچا حنفیا","چوہدری جلال",5,"24 29 30 35 36","28:20 28:31 30:31 40:31 40:33"
"چاچا حنفیا","کالا بدل (ریچھ)",4,"23 34 39 55","28:19 30:39 40:39 53:58"
"چاچا حنفیا","کرملی",1,"23","28:19"
"چاچا حنفیا","کرنل صاحب",2,"23","28:18 28:19"
"چاچا حنفیا","کماں",1,"57","53:61"
"چاچا حنفیا","گازی",1,"54","53:56"
"چاچا حنفیا","گاما",1,"24","28:20"
"چاچا حنفیا","گاموں مراثی",7,"23 29 30 35 36 37","28:18 28:31 30:31 40:31 40:33 40:34 40:35"
"چاچا حنفیا","گاگو",2,"40 53","40:41 53:54"
"چاچا حنفیا","گلو (مراثی کا منڈا)",4,"31 32 37","28:34 30:34 40:34 40:35"
"چاچا حنفیا","گومی",1,"52","53:52"
"چاچا حنفیا","گھینا",1,"56","53:60"
"چدی","چوہدری تغیرے",3,"65 70 75","60:70 71:70 71:80"
"چدی","کئی رانی (گھوڑی)",2,"63 69","60:67 71:67"
"چدی","کالا بدل (ریچھ)",1,"59","60:58"
"چدی","کماں",3,"60 66 74","60:61 71:61 71:77"
"چدی","گازی",2,"58 59","60:56 60:58"
"چدی","گاگو",5,"57 58 59","60:54 60:56 60:57 60:58 60:59"
"چدی","گلو (مراثی کا منڈا)",3,"65 70 71","60:70 71:70 71:72"
"چدی","گومی",1,"56","60:52"
"چدی","گھینا",2,"60 71","60:60 71:71"
"چوہدری تغیرے","کئی رانی (گھوڑی)",1,"68","70:67"
"چوہدری تغیرے","کالا بدل (ریچھ)",2,"81 91","80:82 93:90"
"چوہدری تغیرے","کرنل صاحب",2,"85 91","80:90 93:90"
"چوہدری تغیرے","کماں",5,"65 73 78 79","70:61 70:77 80:77 80:78 80:79"
"چوہدری تغیرے","گلو (مراثی کا منڈا)",3,"70 75 76","70:70 80:70 80:72"
"چوہدری تغیرے","گھینا",3,"65 70 75","70:60 70:71 80:71"
"چوہدری جلال","کالا بدل (ریچھ)",5,"15 16 19 35 36","20:10 20:12 20:19 31:39 33:39"
"چوہدری جلال","کرملی",1,"19","20:19"
"چوہدری جلال","کرنل صاحب",2,"19","20:18 20:19"
"چوہدری جلال","گاما",1,"20","20:20"
"چوہدری جلال","گاموں مراثی",4,"19 31 32 33","20:18 31:31 33:31 33:33"
"چوہدری جلال","گاگو",2,"36 37","31:41 33:41"
"چوہدری جلال","گلو (مراثی کا منڈا)",2,"32 33","31:34 33:34"
"کئی رانی (گھوڑی)","کالا بدل (ریچھ)",1,"62","67:58"
"کئی رانی (گھوڑی)","کماں",2,"64 72","67:61 67:77"
"کئی رانی (گھوڑی)","گازی",1,"62","67:58"
"کئی رانی (گھوڑی)","گاگو",3,"62 63","67:57 67:58 67:59"
"کئی رانی (گھوڑی)","گلو (مراثی کا منڈا)",1,"68","67:70"
"کئی رانی (گھوڑی)","گھینا",2,"63 69","67:60 67:71"
"کالا بدل (ریچھ)","کرملی",8,"4 5 6 14 15 19","7:1 7:2 7:3 7:5 9:19 10:19 12:19 19:19"
"کالا بدل (ریچھ)","کرنل صاحب",9,"4 13 14 15 18 19 86 90","7:1 8:18 9:18 10:18 12:18 19:18 19:19 82:90 90:90"
"کالا بدل (ریچھ)","کماں",4,"59 79 80","58:61 82:77 82:78 82:79"
"کالا بدل (ریچھ)","گازی",2,"57 58","58:56 58:58"
"کالا بدل (ریچھ)","گاما",3,"15 16 19","10:20 12:20 19:20"
"کالا بدل (ریچھ)","گاموں مراثی",14,"4 5 6 13 14 15 18 35 36 37","7:1 7:2 7:3 7:4 7:5 8:18 9:18 10:18 12:18 19:18 39:31 39:33 39:34 39:35"
"کالا بدل (ریچھ)","گاگو",5,"40 56 57 58","39:41 58:54 58:56 58:57 58:58"
"کالا بدل (ریچھ)","گلو (مراثی کا منڈا)",3,"36 37 77","39:34 39:35 82:72"
"کالا بدل (ریچھ)","گومی",1,"55","58:52"
"کالا بدل (ریچھ)","گھینا",1,"59","58:60"
"کرملی","کرنل صاحب",4,"1 18 19","1:1 2:1 19:18 19:19"
"کرملی","گاما",1,"19","19:20"
"کرملی","گاموں مراثی",9,"1 2 3 4 5 18","1:1 2:1 2:2 3:2 3:3 5:3 5:4 5:5 19:18"
"کرنل صاحب","گاما",2,"19","18:20 19:20"
"کرنل صاحب","گاموں مراثی",3,"1 18","1:1 18:18 19:18"
"کماں","گازی",2,"58 59","61:56 61:58"
"کماں","گاگو",5,"57 58 59 60","61:54 61:56 61:57 61:58 61:59"
"کماں","گلو (مراثی کا منڈا)",3,"65 73 74","61:70 77:70 77:72"
"کماں","گومی",1,"56","61:52"
"کماں","گھینا",3,"60 66 74","61:60 61:71 77:71"
"گازی","گاگو",5,"55 56 57 58","56:54 56:56 58:56 58:57 58:58"
"گازی","گومی",1,"54","56:52"
"گازی","گھینا",2,"58 59","56:60 58:60"
"گاما","گاموں مراثی",1,"19","20:18"
"گاموں مراثی","گاگو",4,"36 37 38","31:41 33:41 34:41 35:41"
"گاموں مراثی","گلو (مراثی کا منڈا)",5,"32 33 34 35","31:34 33:34 34:34 35:34 35:35"
"گاگو","گلو (مراثی کا منڈا)",2,"37 38","41:34 41:35"
"گاگو","گومی",1,"53","54:52"
"گاگو","گھینا",5,"57 58 59","54:60 56:60 57:60 58:60 59:60"
"گلو (مراثی کا منڈا)","گھینا",3,"65 70 71","70:60 70:71 72:71"
"گومی","گھینا",1,"56","52:60"
